ID,Slope,Yintercept,Lower Intercept,Upper Intercept,Likelihood,normalized
5205,0.0599936730346054,0.0244981574849113,2.7e+08,1.83e+09,14151.3473107251,62.6165810209074
5206,0.0596744702124136,0.0245953920863727,2.7e+08,1.84e+09,13503.9962983714,59.7521960104929
5207,0.0593565501777057,0.0246922359289777,2.7e+08,1.85e+09,12844.5267122628,56.8341889923133
5208,0.0590399111413287,0.0247886895577327,2.7e+08,1.86e+09,12188.9753073465,53.9335190590552
5209,0.0587245512895773,0.0248847535251231,2.7e+08,1.87e+09,11551.7973504089,51.1141475681809
5210,0.05841046878438,0.0249804283910569,2.7e+08,1.88e+09,10945.1224935716,48.429745546777
5211,0.058097661763486,0.025075714722807,2.7e+08,1.89e+09,10377.9584812484,45.9201702710107
5212,0.0577861283406525,0.0251706130949552,2.7e+08,1.9e+09,9855.64165469345,43.609033870325
5213,0.057475866605833,0.0252651240893341,2.7e+08,1.91e+09,9379.79594125928,41.5035218639791
5214,0.0571668746253666,0.0253592482949696,2.7e+08,1.92e+09,8948.92420633955,39.5970097625644
5215,0.056859150442167,0.0254529863080235,2.7e+08,1.93e+09,8559.55553739932,37.8741395460147
5216,0.0565526920759133,0.0255463387317351,2.7e+08,1.94e+09,8207.69831151617,36.3172491660007
5217,0.0562474975232408,0.0256393061763633,2.7e+08,1.95e+09,7890.27220473979,34.91270887053
5218,0.0559435647579323,0.0257318892591284,2.7e+08,1.96e+09,7606.22127581347,33.655846353157
5219,0.0556408917311102,0.0258240886041533,2.7e+08,1.97e+09,7357.10370124335,32.5535562001918
5220,0.0553394763714298,0.0259159048424046,2.7e+08,1.98e+09,7147.06263344684,31.624170944455
5221,0.0550393165852715,0.0260073386116346,2.7e+08,1.99e+09,6982.18203961109,30.8946107947393
5222,0.0547404102569354,0.0260983905563213,2.7e+08,2e+09,6869.32274874271,30.3952334015164
5223,0.124340231552379,0.00491047929445274,2.8e+08,2.9e+08,5051.11089272917,22.3500481979167
5224,0.123823995082959,0.0050743993357971,2.8e+08,3e+08,5498.35551656369,24.3290067104588
5225,0.123308929995843,0.00523794742930959,2.8e+08,3.1e+08,5968.43811966892,26.4090182286236
5226,0.122795039545163,0.00540112254170863,2.8e+08,3.2e+08,6461.29659756276,28.5898079538175
5227,0.122282326953047,0.0055639236498751,2.8e+08,3.3e+08,6976.87015833469,30.8711068952862
5228,0.121770795409518,0.00572634974088441,2.8e+08,3.4e+08,7515.09972019277,33.2526536291716
5229,0.121260448072349,0.00588839981205209,2.8e+08,3.5e+08,8075.91948504637,35.7341570134795
5230,0.120751288066948,0.00605007287097033,2.8e+08,3.6e+08,8659.23906966089,38.3152171223933
5231,0.120243318486239,0.00621136793554647,2.8e+08,3.7e+08,9264.91637495228,40.9952051989039
5232,0.119736542390532,0.00637228403404323,2.8e+08,3.8e+08,9892.72225006392,43.7731073011678
5233,0.119230962807416,0.00653282020511312,2.8e+08,3.9e+08,10542.2988835902,46.647340192877
5234,0.118726582731643,0.00669297549783578,2.8e+08,4e+08,11213.1146427044,49.615551516391
5235,0.118223405125014,0.00685274897175358,2.8e+08,4.1e+08,11904.4186935587,52.6744189980472
5236,0.117721432916271,0.00701213969690614,2.8e+08,4.2e+08,12615.1990935269,55.8194650156057
5237,0.117220669000988,0.00717114675386422,2.8e+08,4.3e+08,13344.1480860003,59.0449030353995
5238,0.116721116241473,0.00732976923376287,2.8e+08,4.4e+08,14089.6380171748,62.3435310494462
5239,0.116222777466656,0.00748800623833466,2.8e+08,4.5e+08,14849.7106311385,65.7066842085775
5240,0.115725655471993,0.00764585687994072,2.8e+08,4.6e+08,15622.081521619,69.124254520438
5241,0.115229753019375,0.0078033202816012,2.8e+08,4.7e+08,16404.1603002311,72.584780089518
5242,0.114735072837023,0.00796039557702639,2.8e+08,4.8e+08,17193.085688413,76.0756003912081
5243,0.114241617619404,0.00811708191064529,2.8e+08,4.9e+08,17985.7733833156,79.5830680677683
5244,0.113749390027137,0.00827337843763447,2.8e+08,5e+08,18778.973327465,83.0928023339161
5245,0.113258392686903,0.00842928432394595,2.8e+08,5.1e+08,19569.3320646717,86.5899648879277
5246,0.112768628191367,0.00858479874633371,2.8e+08,5.2e+08,20353.4553077005,90.0595367597365
5247,0.11228009909909,0.00873992089238049,2.8e+08,5.3e+08,21127.9657601226,93.4865741598346
5248,0.111792807934451,0.00889464996052282,2.8e+08,5.4e+08,21889.5516638414,96.8564232913336
5249,0.11130675718757,0.0090489851600756,2.8e+08,5.5e+08,22635.0024717251,100.154878193474
5250,0.110821949314231,0.00920292571125603,2.8e+08,5.6e+08,23361.2294053005,103.36827170487
5251,0.110338386735811,0.00935647084520642,2.8e+08,5.7e+08,24065.2703367656,106.483497065334
5252,0.109856071839212,0.00950961980401682,2.8e+08,5.8e+08,24744.2802818657,109.487965848963
5253,0.109375006976789,0.00966237184074603,2.8e+08,5.9e+08,25395.5106330734,112.369516075546
5254,0.10889519446629,0.00981472621944202,2.8e+08,6e+08,26016.281924843,115.116291702845
5255,0.108416636590788,0.00996668221516261,2.8e+08,6.1e+08,26603.9562425288,117.716620542163
5256,0.107939335598628,0.0101182391139936,2.8e+08,6.2e+08,27155.9162315504,120.158921378542
5257,0.107463293703364,0.010269396213067,2.8e+08,6.3e+08,27669.5579418557,122.431672309096
5258,0.106988513083707,0.0104201528205793,2.8e+08,6.4e+08,28142.3044073997,124.523470829202
5259,0.106514995883471,0.0105705082558068,2.8e+08,6.5e+08,28571.6459058038,126.423211972583
5260,0.106042744211528,0.0107204618491223,2.8e+08,6.6e+08,28955.2112965301,128.120403966947
5261,0.105571760141752,0.0108700129420099,2.8e+08,6.7e+08,29290.8727428806,129.605631605667
5262,0.105102045712985,0.011019160887079,2.8e+08,6.8e+08,29576.8835362373,130.871166089545
5263,0.104633602928987,0.0111679050480772,2.8e+08,6.9e+08,29812.0457105187,131.911706683711
5264,0.104166433758398,0.0113162447999041,2.8e+08,7e+08,29995.9007117709,132.725224388367
5265,0.103700540134707,0.0114641795286216,2.8e+08,7.1e+08,30128.9326407858,133.313861242415
5266,0.103235923956206,0.0116117086314661,2.8e+08,7.2e+08,30212.7696358661,133.684821397638
5267,0.102772587085972,0.0117588315168573,2.8e+08,7.3e+08,30250.3650283376,133.851172691759
5268,0.102310531351826,0.011905547604409,2.8e+08,7.4e+08,30246.1363609938,133.832461774309
5269,0.101849758546312,0.0120518563249362,2.8e+08,7.5e+08,30206.0377910421,133.655034473638
5270,0.101390270426672,0.0121977571204637,2.8e+08,7.6e+08,30137.5406150037,133.35194962391
5271,0.100932068714824,0.0123432494442327,2.8e+08,7.7e+08,30049.4986541983,132.962383425656
5272,0.100475155097343,0.0124883327607069,2.8e+08,7.8e+08,29951.8810641962,132.530447186709
5273,0.100019531225444,0.0126330065455777,2.8e+08,7.9e+08,29855.3655250016,132.103387278768
5274,0.0995651987149671,0.0127772702857688,2.8e+08,8e+08,29770.7996384392,131.729201939996
5275,0.0991121591463678,0.0129211234794398,2.8e+08,8.1e+08,29708.5561064988,131.453788081853
5276,0.0986604140647073,0.0130645656359891,2.8e+08,8.2e+08,29677.8243292099,131.317806766416
5277,0.0982099649796448,0.0132075962760561,2.8e+08,8.3e+08,29685.89230566,131.353505777257
5278,0.0977608133654353,0.0133502149315222,2.8e+08,8.4e+08,29737.4733018529,131.581740273685
5279,0.0973129606609266,0.0134924211455113,2.8e+08,8.5e+08,29834.1204698531,132.00938260997
5280,0.0968664082695613,0.0136342144723899,2.8e+08,8.6e+08,29973.7553505,132.627236064159
5281,0.0964211575593797,0.0137755944777655,2.8e+08,8.7e+08,30150.3264972506,133.408524324118
5282,0.0959772098630264,0.0139165607384848,2.8e+08,8.8e+08,30353.6281319759,134.308089079539
5283,0.0955345664777578,0.0140571128426313,2.8e+08,8.9e+08,30569.3522108452,135.26262040197
5284,0.0950932286654545,0.0141972503895214,2.8e+08,9e+08,30779.5045549427,136.19249803072
5285,0.0946531976526333,0.0143369729897003,2.8e+08,9.1e+08,30963.3441823256,137.005947709405
5286,0.0942144746304641,0.0144762802649371,2.8e+08,9.2e+08,31098.9506876813,137.605976494165
5287,0.0937770607547882,0.0146151718482188,2.8e+08,9.3e+08,31165.3584836132,137.899816299173
5288,0.0933409571461385,0.0147536473837436,2.8e+08,9.4e+08,31144.9556434499,137.809538245354
5289,0.0929061648897639,0.0148917065269137,2.8e+08,9.5e+08,31025.6415809764,137.281599915825
5290,0.0924726850356534,0.0150293489443269,2.8e+08,9.6e+08,30802.2100905252,136.292965002324
5291,0.0920405185985661,0.0151665743137679,2.8e+08,9.7e+08,30476.6377944683,134.852379621541
5292,0.0916096665580607,0.0153033823241985,2.8e+08,9.8e+08,30057.3301922227,132.997036248773
5293,0.0911801298585286,0.0154397726757469,2.8e+08,9.9e+08,29557.708003818,130.786318600965
5294,0.0907519094092293,0.015575745079697,2.8e+08,1e+09,28994.6263262167,128.294806753171
5295,0.0903250060843285,0.0157112992584758,2.8e+08,1.01e+09,28386.986015901,125.606132813721
5296,0.0898994207229384,0.0158464349456408,2.8e+08,1.02e+09,27754.6566976132,122.808215476165
5297,0.0894751541291594,0.0159811518858669,2.8e+08,1.03e+09,27117.6436654753,119.989573741041
5298,0.089052207072126,0.0161154498349315,2.8e+08,1.04e+09,26495.3535325009,117.236077577437
5299,0.0886305802860534,0.0162493285597002,2.8e+08,1.05e+09,25905.8082432464,114.62747010286
5300,0.0882102744702875,0.0163827878381101,2.8e+08,1.06e+09,25364.6948885522,112.233163223682
5301,0.0877912902893567,0.0165158274591545,2.8e+08,1.07e+09,24884.2456411283,110.107281597913
5302,0.0873736283730263,0.0166484472228644,2.8e+08,1.08e+09,24472.1288835228,108.283756121782
5303,0.0869572893163546,0.0167806469402918,2.8e+08,1.09e+09,24130.7135318693,106.773068725085
5304,0.0865422736797523,0.0169124264334898,2.8e+08,1.1e+09,23857.0967989637,105.562375216654
5305,0.0861285819890438,0.017043785535494,2.8e+08,1.11e+09,23644.0858748766,104.619849003879
5306,0.0857162147355294,0.0171747240903024,2.8e+08,1.12e+09,23481.9799870833,103.902566314528
5307,0.085305172376053,0.0173052419528537,2.8e+08,1.13e+09,23360.7011873391,103.365934457252
5308,0.0848954553330677,0.0174353389890069,2.8e+08,1.14e+09,23271.7259415346,102.972238679357
5309,0.0844870639947078,0.0175650150755181,2.8e+08,1.15e+09,23209.3958919264,102.696441999674
5310,0.0840799987148603,0.0176942701000178,2.8e+08,1.16e+09,23171.4300891734,102.528451722006
5311,0.0836742598132396,0.0178231039609876,2.8e+08,1.17e+09,23158.6817036918,102.472042936689
5312,0.0832698475754641,0.0179515165677352,2.8e+08,1.18e+09,23174.2963815791,102.541134431766
5313,0.0828667622531353,0.01807950784037,2.8e+08,1.19e+09,23222.4522109409,102.754213322747
5314,0.0824650040639192,0.0182070777097766,2.8e+08,1.2e+09,23306.8781195539,103.127779290061
5315,0.0820645731916286,0.0183342261175891,2.8e+08,1.21e+09,23429.431509539,103.670050927164
5316,0.0816654697863097,0.0184609530161636,2.8e+08,1.22e+09,23589.1403543869,104.3767272318
5317,0.0812676939643283,0.0185872583685505,2.8e+08,1.23e+09,23782.1374199449,105.230696548429
5318,0.0808712458084599,0.0187131421484662,2.8e+08,1.24e+09,24002.680552175,106.206551115818
5319,0.080476125367982,0.0188386043402637,2.8e+08,1.25e+09,24244.9665023145,107.2786128421
5320,0.0800823326587665,0.0189636449389032,2.8e+08,1.26e+09,24504.9488859961,108.428977371664
5321,0.0796898676633764,0.0190882639499214,2.8e+08,1.27e+09,24781.2177783072,109.651406098704
5322,0.0792987303311632,0.0192124613894007,2.8e+08,1.28e+09,25074.3805694167,110.948586590339
5323,0.0789089205783672,0.0193362372839372,2.8e+08,1.29e+09,25385.1365368232,112.323612994793
5324,0.0785204382882181,0.019459591670609,2.8e+08,1.3e+09,25711.9203246149,113.769558958473
5325,0.0781332833110403,0.0195825245969422,2.8e+08,1.31e+09,26049.1934546964,115.261917941135
5326,0.0777474554643573,0.0197050361208785,2.8e+08,1.32e+09,26387.0964328975,116.757063862378
5327,0.0773629545330006,0.0198271263107403,2.8e+08,1.33e+09,26712.4979418113,118.196893547838
5328,0.0769797802692181,0.0199487952451958,2.8e+08,1.34e+09,27010.892383913,119.517222937668
5329,0.0765979323927865,0.0200700430132241,2.8e+08,1.35e+09,27268.3769117939,120.656535007937
5330,0.0762174105911244,0.020190869714079,2.8e+08,1.36e+09,27473.1084316511,121.562426688722
5331,0.0758382145194076,0.020311275457252,2.8e+08,1.37e+09,27616.0308838058,122.194826919495
5332,0.075460343800686,0.0204312603624357,2.8e+08,1.38e+09,27691.0542676311,122.526788794828
5333,0.0750837980260032,0.0205508245594857,2.8e+08,1.39e+09,27695.1131896504,122.544748626772
5334,0.0747085767545166,0.0206699681883823,2.8e+08,1.4e+09,27628.5922323382,122.250408107691
5335,0.0743346795136206,0.0207886913991915,2.8e+08,1.41e+09,27496.4076076464,121.665520387816
5336,0.0739621057990703,0.0209069943520254,2.8e+08,1.42e+09,27309.2509213126,120.837393457135
5337,0.0735908550751083,0.0210248772170029,2.8e+08,1.43e+09,27082.8447150022,119.835596084081
5338,0.0732209267745923,0.0211423401742079,2.8e+08,1.44e+09,26831.7988670792,118.724773748138
5339,0.0728523202991244,0.021259383413649,2.8e+08,1.45e+09,26557.4173851297,117.510696394379
5340,0.072485035019183,0.0213760071352177,2.8e+08,1.46e+09,26237.041392791,116.093103507925
5341,0.0721190702742551,0.021492211548646,2.8e+08,1.47e+09,25828.2180954357,114.28415086476
5342,0.0717544253729716,0.0216079968734636,2.8e+08,1.48e+09,25291.9099854929,111.9111061305
5343,0.0713910995932433,0.0217233633389547,2.8e+08,1.49e+09,24618.990830466,108.933587745425
5344,0.0710290921823984,0.0218383111841146,2.8e+08,1.5e+09,23837.1713964314,105.474209718723
5345,0.0706684023573228,0.0219528406576044,2.8e+08,1.51e+09,22993.5704543469,101.741462187376
5346,0.0703090293046005,0.0220669520177076,2.8e+08,1.52e+09,22130.6055361071,97.9230333456068
5347,0.0699509721806568,0.0221806455322835,2.8e+08,1.53e+09,21273.8811959856,94.1322176813523
5348,0.0695942301119016,0.0222939214787221,2.8e+08,1.54e+09,20434.337408374,90.4174221609471
5349,0.0692388021948765,0.0224067801438979,2.8e+08,1.55e+09,19615.41080814,86.7938531333626
5350,0.0688846874964006,0.0225192218241226,2.8e+08,1.56e+09,18817.9415950049,83.265228296482
5351,0.06853188505372,0.0226312468250988,2.8e+08,1.57e+09,18042.1589458815,79.8325617074402
5352,0.0681803938746578,0.0227428554618711,2.8e+08,1.58e+09,17288.8024144525,76.4991257276657
5353,0.0678302129377655,0.0228540480587792,2.8e+08,1.59e+09,16560.3870553301,73.2760489173897
5354,0.0674813411924759,0.0229648249494085,2.8e+08,1.6e+09,15862.2267285631,70.1868439316952
5355,0.0671337775592578,0.0230751864765417,2.8e+08,1.61e+09,15202.6279229501,67.268265145797
5356,0.0667875209297717,0.0231851329921084,2.8e+08,1.62e+09,14592.2210305989,64.5673496929154
5357,0.0664425701670264,0.0232946648571364,2.8e+08,1.63e+09,14042.9328928357,62.1368712072377
5358,0.0660989241055382,0.0234037824417005,2.8e+08,1.64e+09,13567.2306369191,60.0319939686686
5359,0.0657565815514901,0.0235124861248724,2.8e+08,1.65e+09,13177.9488907392,58.3095083661026
5360,0.0654155412828927,0.0236207762946689,2.8e+08,1.66e+09,12888.4583115576,57.0285765998124
5361,0.0650758020497468,0.0237286533480011,2.8e+08,1.67e+09,12712.4777064509,56.2499013559776
5362,0.0647373625742072,0.0238361176906219,2.8e+08,1.68e+09,12662.7501713152,56.0298680146689
5363,0.0644002215507465,0.0239431697370741,2.8e+08,1.69e+09,12748.1653996088,56.4078115026939
5364,0.0640643776463219,0.0240498099106373,2.8e+08,1.7e+09,12969.6154544363,57.3876790019307
5365,0.0637298295005419,0.0241560386432753,2.8e+08,1.71e+09,13315.7481481347,58.9192395935165
5366,0.0633965757258346,0.0242618563755824,2.8e+08,1.72e+09,13760.5198820993,60.8872561154835
5367,0.0630646149076172,0.0243672635567297,2.8e+08,1.73e+09,14264.4898215761,63.1172115998943
5368,0.0627339456044664,0.0244722606444108,2.8e+08,1.74e+09,14780.6199313801,65.4009731476997
5369,0.0624045663482901,0.0245768481047875,2.8e+08,1.75e+09,15263.1579868266,67.5360972868434
5370,0.0620764756444997,0.024681026412435,2.8e+08,1.76e+09,15676.226874852,69.3638357294338
5371,0.0617496719721844,0.0247847960502866,2.8e+08,1.77e+09,15998.5345213398,70.7899757581405
5372,0.0614241537842855,0.0248881575095782,2.8e+08,1.78e+09,16222.578927574,71.7813226883805
5373,0.0610999195077719,0.0249911112897928,2.8e+08,1.79e+09,16349.6296954197,72.343494227521
5374,0.0607769675438175,0.0250936578986041,2.8e+08,1.8e+09,16383.6839321591,72.4941766909696
5375,0.0604552962679781,0.0251957978518201,2.8e+08,1.81e+09,16327.4317024779,72.2452730198137
5376,0.0601349040303705,0.0252975316733266,2.8e+08,1.82e+09,16181.5034965252,71.5995729934744
5377,0.0598157891558518,0.02539885989503,2.8e+08,1.83e+09,15946.3149134662,70.5589155463107
5378,0.0594979499441998,0.0254997830568002,2.8e+08,1.84e+09,15624.8042207519,69.136301861734
5379,0.059181384670294,0.0256003017064128,2.8e+08,1.85e+09,15224.4802088346,67.3649566762594
5380,0.0588660915842981,0.0257004163994917,2.8e+08,1.86e+09,14757.955473272,65.3006879348317
5381,0.0585520689118427,0.0258001276994505,2.8e+08,1.87e+09,14241.9288582359,63.0173843284774
5382,0.0582393148542092,0.0258994361774346,2.8e+08,1.88e+09,13695.0887483778,60.5977378246805
5383,0.0579278275885137,0.0259983424122623,2.8e+08,1.89e+09,13135.6162918928,58.1221959818265
5384,0.0576176052678932,0.0260968469903664,2.8e+08,1.9e+09,12578.9590048254,55.6591106408205
5385,0.0573086460216906,0.0261949505057345,2.8e+08,1.91e+09,12036.3857452988,53.2583440057467
5386,0.0570009479556422,0.0262926535598503,2.8e+08,1.92e+09,11514.5712292854,50.9494302180769
5387,0.0566945091520646,0.0263899567616339,2.8e+08,1.93e+09,11016.1627933408,48.7440831563752
5388,0.0563893276700428,0.026486860727382,2.8e+08,1.94e+09,10541.0454373513,46.6417939705811
5389,0.0560854015456193,0.0265833660807082,2.8e+08,1.95e+09,10087.9100246609,44.6367700206235
5390,0.0557827287919828,0.0266794734524824,2.8e+08,1.96e+09,9655.74930013742,42.7245544253868
5391,0.0554813073996586,0.0267751834807713,2.8e+08,1.97e+09,9245.00815745328,40.9071157409437
5392,0.0551811353366992,0.026870496810777,2.8e+08,1.98e+09,8858.23457311054,39.1957281996041
5393,0.0548822105488747,0.026965414094777,2.8e+08,1.99e+09,8500.17501303698,37.6113938629955
5394,0.0545845309598653,0.0270599359920631,2.8e+08,2e+09,8177.32740786895,36.1828646365883
5395,0.123312817814745,0.00525011019348911,2.9e+08,3e+08,5899.79248592168,26.1052764863791
5396,0.122800846967428,0.00541935176850974,2.9e+08,3.1e+08,6354.01017396411,28.1150892653279
5397,0.122290037823383,0.00558820932070442,2.9e+08,3.2e+08,6828.16383429566,30.2131143110427
5398,0.121780393609836,0.00575668178325342,2.9e+08,3.3e+08,7322.2726572066,32.3994365363124
5399,0.121271917522303,0.00592476809981873,2.9e+08,3.4e+08,7836.35397191001,34.6741326190708
5400,0.120764612724441,0.00609246722459414,2.9e+08,3.5e+08,8370.41050961217,37.0372146443017
5401,0.120258482347933,0.00625977812234306,2.9e+08,3.6e+08,8924.41128961031,39.4885455292491
5402,0.119753529492366,0.00642669976843896,2.9e+08,3.7e+08,9498.2666910945,42.0277287216571
5403,0.1192497572251,0.00659323114890816,2.9e+08,3.8e+08,10091.7988091698,44.6539770317248
5404,0.118747168581162,0.00675937126046567,2.9e+08,3.9e+08,10704.7086973734,47.3659676874929
5405,0.118245766563125,0.00692511911055473,2.9e+08,4e+08,11336.5425227407,50.1616925784988
5406,0.117745554140993,0.0070904737173843,2.9e+08,4.1e+08,11986.6589568671,53.0383139684384
5407,0.117246534252096,0.00725543410996547,2.9e+08,4.2e+08,12654.2002579474,55.9920365395902
5408,0.116748709800975,0.0074199993281473,2.9e+08,4.3e+08,13338.0694358584,59.0180063533559
5409,0.11625208365928,0.00758416842265172,2.9e+08,4.4e+08,14036.9156217423,62.1102461139042
5410,0.115756658665665,0.00774794045510886,2.9e+08,4.5e+08,14749.1292902104,65.2616340274795
5411,0.115262437625685,0.00791131449808968,2.9e+08,4.6e+08,15472.8483307661,68.4639306671066
5412,0.1147694233117,0.00807428963513829,2.9e+08,4.7e+08,16205.9751791684,71.7078547750815
5413,0.114277618462777,0.00823686496080488,2.9e+08,4.8e+08,16946.2043596659,74.9832051312649
5414,0.113787025784597,0.00839903958067609,2.9e+08,4.9e+08,17691.0589281108,78.2790218058002
5415,0.11329764794936,0.00856081261140548,2.9e+08,5e+08,18437.9335229643,81.5837766502844
5416,0.1128094875957,0.00872218318074332,2.9e+08,5.1e+08,19184.1411039341,84.8855801059033
5417,0.112322547328597,0.00888315042756457,2.9e+08,5.2e+08,19926.9600556203,88.1723896266385
5418,0.111836829719292,0.00904371350189753,2.9e+08,5.3e+08,20663.6782089624,91.4322044644352
5419,0.111352337305203,0.00920387156495037,2.9e+08,5.4e+08,21391.6305169278,94.6532323757868
5420,0.110869072589852,0.00936362378913741,2.9e+08,5.5e+08,22108.2276165828,97.8240160025786
5421,0.110387038042782,0.00952296935810466,2.9e+08,5.6e+08,22810.9732926489,100.933510144464
5422,0.109906236099487,0.00968190746675415,2.9e+08,5.7e+08,23497.4698757973,103.971105645121
5423,0.109426669161335,0.00984043732126806,2.9e+08,5.8e+08,24165.4117866053,106.926600825687
5424,0.108948339595504,0.00999855813913146,2.9e+08,5.9e+08,24812.5686806132,109.790126905368
5425,0.108471249734915,0.0101562691491539,2.9e+08,6e+08,25436.7608596753,112.552039202103
5426,0.107995401878161,0.0103135695914919,2.9e+08,6.1e+08,26035.8306883977,115.202790656627
5427,0.107520798289453,0.0104704587176682,2.9e+08,6.2e+08,26607.6145993505,117.732807961728
5428,0.107047441198557,0.0106269357905918,2.9e+08,6.3e+08,27149.9208107232,120.132392967802
5429,0.106575332800736,0.0107830000845773,2.9e+08,6.4e+08,27660.5180598868,122.391672831358
5430,0.106104475256698,0.0109386508853616,2.9e+08,6.5e+08,28137.1404436675,124.500621432157
5431,0.105634870692546,0.0110938874901223,2.9e+08,6.6e+08,28577.5128402502,126.449171859514
5432,0.105166521199723,0.0112487092074932,2.9e+08,6.7e+08,28979.4003750466,128.227435287817
5433,0.104699428834968,0.0114031153575802,2.9e+08,6.8e+08,29340.6840021877,129.82603540791
5434,0.104233595620277,0.0115571052719754,2.9e+08,6.9e+08,29659.4625299056,131.236559866839
5435,0.103769023542852,0.0117106782937716,2.9e+08,7e+08,29934.1793520224,132.452121026648
5436,0.103305714555068,0.0118638337775742,2.9e+08,7.1e+08,30163.769797053,133.468007951562
5437,0.102843670574434,0.0120165710895149,2.9e+08,7.2e+08,30347.822427931,134.282400123589
5438,0.102382893483561,0.0121688896072612,2.9e+08,7.3e+08,30486.7449154559,134.897101395823
5439,0.101923385130128,0.0123207887200282,2.9e+08,7.4e+08,30581.9224334975,135.318240856184
5440,0.101465147326855,0.0124722678285873,2.9e+08,7.5e+08,30635.854156438,135.556876798398
5441,0.101008181851474,0.0126233263452759,2.9e+08,7.6e+08,30652.2517895947,135.629432697322
5442,0.100552490446707,0.0127739636940043,2.9e+08,7.7e+08,30636.0836773798,135.557892377787
5443,0.100098074820243,0.0129241793102637,2.9e+08,7.8e+08,30593.5495093941,135.369688094664
5444,0.0996449366447225,0.0130739726411319,2.9e+08,7.9e+08,30531.9744040182,135.097231876187
5445,0.0991930775577149,0.0132233431452792,2.9e+08,8e+08,30459.6170450119,134.777066570849
5446,0.0987424991617098,0.0133722902929727,2.9e+08,8.1e+08,30385.393404402,134.44864338231
5447,0.0982932030241037,0.01352081356608,2.9e+08,8.2e+08,30318.5230152203,134.152756704515
5448,0.0978451906771903,0.0136689124580728,2.9e+08,8.3e+08,30268.1057728202,133.929671561151
5449,0.0973984636181554,0.013816586474028,2.9e+08,8.4e+08,30242.6320955231,133.816956174881
5450,0.0969530233090717,0.0139638351306302,2.9e+08,8.5e+08,30249.4202094771,133.846992077332
5451,0.0965088711768984,0.0141106579561712,2.9e+08,8.6e+08,30293.9696777051,134.044113618164
5452,0.0960660086134811,0.0142570544905503,2.9e+08,8.7e+08,30379.2333484845,134.421386497719
5453,0.0956244369755568,0.0144030242852726,2.9e+08,8.8e+08,30504.8523618356,134.977222839981
5454,0.0951841575847576,0.0145485669034478,2.9e+08,8.9e+08,30666.4698229568,135.692344349366
5455,0.0947451717276216,0.0146936819197866,2.9e+08,9e+08,30855.3146919533,136.527941114838
5456,0.094307480655602,0.0148383689205976,2.9e+08,9.1e+08,31058.2824770388,137.426028659464
5457,0.0938710855850812,0.0149826275037829,2.9e+08,9.2e+08,31258.6838078293,138.312760211634
5458,0.0934359876973868,0.0151264572788323,2.9e+08,9.3e+08,31437.6673967261,139.104722994363
5459,0.0930021881388091,0.0152698578668181,2.9e+08,9.4e+08,31576.0954284157,139.717236408919
5460,0.0925696880206225,0.0154128289003878,2.9e+08,9.5e+08,31656.4649956172,140.072853962908
5461,0.0921384884191079,0.0155553700237563,2.9e+08,9.6e+08,31664.4451782055,140.108164505334
5462,0.0917085903755791,0.015697480892698,2.9e+08,9.7e+08,31589.7744453347,139.777763032455
5463,0.0912799948964102,0.0158391611745369,2.9e+08,9.8e+08,31426.5477165524,139.055520869701
5464,0.0908527029530654,0.0159804105481374,2.9e+08,9.9e+08,31173.1451466787,137.934270560525
5465,0.0904267154821329,0.0161212287038925,2.9e+08,1e+09,30832.0873385369,136.425165214765
5466,0.0900020333853591,0.0162616153437132,2.9e+08,1.01e+09,30409.9579709342,134.557336154576
5467,0.0895786575296869,0.0164015701810152,2.9e+08,1.02e+09,29917.3452912425,132.377634032046
5468,0.0891565887472942,0.0165410929407063,2.9e+08,1.03e+09,29368.6417212897,129.949742129601
5469,0.0887358278356379,0.0166801833591724,2.9e+08,1.04e+09,28781.529565982,127.351900734433
5470,0.0883163755574966,0.0168188411842626,2.9e+08,1.05e+09,28176.0240816923,124.672672927842
5471,0.0878982326410192,0.0169570661752736,2.9e+08,1.06e+09,27573.019726042,122.004512062133
5472,0.0874813997797728,0.0170948581029337,2.9e+08,1.07e+09,26992.4186100171,119.435480575297
5473,0.0870658776327949,0.0172322167493859,2.9e+08,1.08e+09,26451.1175642908,117.040343204826
5474,0.086651666824647,0.0173691419081695,2.9e+08,1.09e+09,25961.3068738466,114.873039264808
5475,0.0862387679454704,0.0175056333842022,2.9e+08,1.1e+09,25529.5540757472,112.962628653749
5476,0.0858271815510456,0.0176416909937603,2.9e+08,1.11e+09,25156.9448569768,111.313915296357
5477,0.0854169081628515,0.0177773145644594,2.9e+08,1.12e+09,24840.2097755358,109.912432635114
5478,0.0850079482681296,0.0179125039352324,2.9e+08,1.13e+09,24573.4559008873,108.732105756138
5479,0.0846003023199481,0.0180472589563093,2.9e+08,1.14e+09,24349.992921561,107.743331511332
5480,0.0841939707372699,0.0181815794891939,2.9e+08,1.15e+09,24163.8205081745,106.919559770684
5481,0.0837889539050223,0.0183154654066413,2.9e+08,1.16e+09,24010.5408085752,106.241331011395
5482,0.0833852521741679,0.0184489165926343,2.9e+08,1.17e+09,23887.6537578313,105.697582999253
5483,0.0829828658617792,0.0185819329423585,2.9e+08,1.18e+09,23794.3069303019,105.284543939389
5484,0.0825817952511147,0.0187145143621776,2.9e+08,1.19e+09,23730.6139106769,105.002716418924
